contigname	ERR011347_ERR011347
k79_29667	6.71364
k79_90513	3.8986
k79_42608	2.04787
k79_66646	7.91733
k79_29668	2.99024
k79_90514	9.68284
k79_66647	4.33831
k79_29669	7.83065
k79_29670	5.20909
k79_18040	8.83731
k79_42609	6.01816
k79_90515	12.5033
k79_66648	6.47884
k79_18041	4.06107
k79_66649	8.69036
k79_18042	3.90816
k79_90516	7.14198
k79_29671	8.03366
k79_90517	2.71579
k79_90518	6.17347
k79_29672	8.87957
k79_18043	9.90909
k79_90519	5.18889
k79_66650	12.7277
k79_42610	9.34717
k79_90520	7.08633
k79_90521	4.25714
k79_18044	30.3366
k79_66651	10.1429
k79_5619	9.95763
k79_42611	8.62784
k79_66652	6.83137
k79_5620	9.13475
k79_42612	7.86047
k79_42613	6.18182
k79_29673	6.91441
k79_5621	6.59596
k79_42614	2.888
k79_54624	4.37363
k79_29674	6.068
k79_42615	11.7884
k79_42616	5.02098
k79_29675	5.1
k79_54625	3.96203
k79_42617	9.45578
k79_66653	13.0794
k79_29676	5.08
k79_54626	6.58962
k79_42618	3.70297
k79_78713	21.9614
k79_29677	7.2008
k79_66654	11.2197
k79_66655	8.35424
k79_42619	7.03442
k79_78714	7.61814
k79_66656	3.27
k79_42620	17.4237
k79_42621	8.55319
k79_29678	5.89498
k79_54627	8.80985
k79_66657	6.08788
k79_42622	5.52885
k79_54628	10.7831
k79_29679	5.0386
k79_54629	5.89683
k79_42623	11.6885
k79_90522	5.30882
k79_29680	5.06564
k79_78715	16.1692
k79_54630	8.93617
k79_90523	6.1068
k79_54631	4.31707
k79_90524	18.1
k79_54632	6.93909
k79_78716	9.0878
k79_29681	5.90211
k79_78717	3.23077
k79_5622	9.13994
k79_54633	6.35728
k79_29682	9.69091
k79_5623	3.73054
k79_78718	6.48872
k79_54634	2.64953
k79_78719	6.67368
k79_29683	6.12766
k79_90525	11.8619
k79_5624	8.38686
k79_42624	7.88964
k79_78720	7.26214
k79_5625	2.94898
k79_42625	2.91753
k79_5626	4.42982
k79_29684	6.06027
k79_78721	6.46526
k79_54635	3.61239
k79_29685	5.82192
k79_90526	7.50952
k79_78722	4.57093
k79_29686	6.44662
k79_5627	7.30534
k79_66658	7.24381
k79_90527	11.3922
k79_29687	2.21583
k79_42626	11.3376
k79_5628	2.70408
k79_66659	4.89474
k79_29688	1.94167
k79_29689	6.43158
k79_42627	6.16751
k79_90528	9.06422
k79_66660	5.34278
k79_5629	4.86538
k79_42628	12.3262
k79_66661	4.4939
k79_29690	4.15632
k79_5630	4.8785
k79_90529	4.84314
k79_78723	4.38095
k79_42629	2.84483
k79_66662	5.7438
k79_18045	3.8303
k79_5631	34.8079
k79_78724	3.3633
k79_5632	1.98601
k79_18046	2.74874
k79_66663	4.75391
k79_18047	2.15789
k79_54636	9.55323
k79_5633	2.66116
k79_78725	6.11364
k79_54637	4.35849
k79_18048	5.41558
k79_66664	3.84151
k79_54638	4.8871
k79_90530	10.6558
k79_42630	9.17909
k79_54639	2.3609
k79_78726	4.29787
k79_90531	5.2
k79_66665	3.97424
k79_42631	3.93571
k79_54640	2.78992
k79_90532	3.3
k79_18049	7.06772
k79_5634	5.80343
k79_78727	7.45752
k79_42632	5.64453
k79_90533	3.02128
k79_66666	8.28746
k79_18050	4.16667
k79_90534	4.35052
k79_42633	6.6
k79_5635	5.31579
k79_54641	9.5222
k79_90535	9.47857
k79_18051	5.36181
k79_78728	8.12319
k79_54642	4.1625
k79_90536	6.67073
k79_5636	5.11502
k79_66667	13.4152
k79_54643	4.21774
k79_78729	3.94017
k79_5637	4.17355
k79_90537	6.84507
k79_54644	6.89815
k79_18052	5.91765
k79_66668	5.67143
k79_54645	8.94853
k79_18053	3.01053
k79_66669	4.91813
k79_78730	6.47704
k79_5638	3.63678
k79_90538	2.19126
k79_66670	14.7815
k79_5639	4.31482
k79_90539	1.92222
k79_18054	4.60262
k79_5640	6.17219
k79_66671	8.93902
k79_5641	6.60825
k79_18055	2.08621
k79_78731	5.49846
k79_5642	3.71429
k79_42634	10.5412
k79_54646	11.9582
k79_18056	3.44022
k79_78732	4.47343
k79_54647	3.96364
k79_66672	4.41516
k79_42635	2.69547
k79_18057	5.06289
k79_42636	2.88776
k79_5643	7.51394
k79_66673	4.77778
k79_18058	6.19375
k79_54648	3.34432
k79_78733	5.10476
k79_66674	10.7396
k79_18059	4.41441
k79_42637	6.64493
k79_90540	8.45266
k79_78734	5.38655
k79_5644	3.54573
k79_90541	5.75893
k79_54649	6.01823
k79_78735	6.1
k79_5645	2.57143
k79_90542	4.76577
k79_42638	12.8614
k79_66675	4.31409
k79_18060	6.87148
k79_54650	5.03125
k79_54651	10.4037
k79_66676	8.19856
k79_18061	3.74752
k79_18062	3.68519
k79_90543	4.6517
k79_5646	7.60907
k79_66677	4.24316
k79_54652	7.21127
k79_18063	6.85623
k79_5647	4.04327
k79_90544	8.46742
k79_42639	6.47876
k79_54653	6.79048
k79_18064	3.06077
k79_54654	4.07609
k79_42640	8.49432
k79_90545	8.47634
k79_5648	8.59251
k79_90546	5.76147
k79_42641	4.83544
k79_66678	15.9693
k79_42642	3.25243
k79_42643	5.42308
k79_5649	8.93561
k79_54655	7.33384
k79_18065	10.9291
k79_5650	18.7959
k79_42644	6.81548
k79_90547	9.33621
k79_42645	4.41791
k79_18066	5.20565
k79_54656	4.74581
k79_5651	4.66065
k79_42646	3.80233
k79_54657	6.17277
k79_18067	9.0619
k79_5652	6.5625
k79_54658	5.84946
k79_90548	6.75086
k79_5653	6.13907
k79_66679	10.9731
k79_54659	2.0
k79_5654	6.94575
k79_66680	11.7084
k79_90549	9.35052
k79_54660	7.27919
k79_5655	3.50676
k79_66681	3.53509
k79_90550	9.62174
k79_5656	3.90164
k79_54661	3.32453
k79_29691	15.8772
k79_66682	1.8
k79_5657	3.65789
k79_54662	10.4403
k79_90551	4.96198
k79_42647	10.8428
k79_5658	4.57759
k79_29692	3.80591
k79_54663	4.66912
k79_42648	4.62609
k79_90552	3.43429
k79_29693	3.67778
k79_5659	7.58673
k79_54664	4.77326
k79_66683	9.65245
k79_5660	3.20161
k79_54665	2.78846
k79_42649	4.76873
k79_66684	5.20889
k79_54666	4.85859
k79_29694	7.05263
k79_66685	5.98171
k79_5661	5.0591
k79_54667	6.26271
k79_29695	6.67421
k79_5662	2.44348
k79_66686	6.05167
k79_18068	5.28621
k79_29696	5.16046
k79_66687	7.74783
k79_54668	5.66795
k79_29697	3.312
k79_18069	2.14783
k79_54669	5.25472
k79_29698	5.53097
k79_54670	4.24419
k79_90553	21.2112
k79_90554	5.33333
k79_18070	6.16304
k79_29699	6.15217
k79_90555	5.38494
k79_29700	16.8497
k79_54671	13.1649
k79_5663	8.21212
k79_5664	5.2996
k79_54672	4.82154
k79_90556	5.65187
k79_54673	2.25581
k79_29701	5.62239
k79_5665	9.16194
k79_90557	6.35714
k79_54674	3.41379
k79_5666	5.70968
k79_29702	10.4502
k79_54675	7.04883
k79_5667	7.21752
k79_29703	5.53509
k79_90558	8.09753
k79_18071	11.2932
k79_54676	4.36842
k79_90559	4.63277
k79_18072	2.70192
k79_29704	12.6126
k79_90560	10.1941
k79_29705	2.94048
k79_54677	4.20708
k79_18073	3.43785
k79_29706	6.4359
k79_54678	6.53043
k79_18074	6.69536
k79_90561	3.89871
k79_29707	7.79264
k79_54679	7.28615
k79_29708	3.35135
k79_90562	4.1063
k79_66688	16.276
k79_29709	13.2874
k79_90563	5.71976
k79_54680	10.6828
k79_78736	13.0916
k79_42650	7.78525
k79_90564	4.57047
k79_54681	5.01253
k79_29710	7.76243
k79_29711	2.9548
k79_78737	6.62878
k79_90565	7.08005
k79_78738	3.90343
k79_29712	5.09158
k79_54682	10.7131
k79_90566	3.71937
k79_78739	14.2991
k79_90567	7.23301
k79_29713	2.88438
k79_54683	4.42857
k79_78740	6.31818
k79_29714	3.98394
k79_90568	3.68231
k79_54684	7.34694
k79_78741	4.67763
k79_90569	2.15789
k79_54685	2.96063
k79_78742	8.52381
k79_90570	4.11215
k79_54686	4.81061
k79_29715	11.2306
k79_90571	5.80892
k79_78743	4.6431
k79_54687	2.60504
k79_90572	3.63158
k79_29716	3.78361
k79_78744	5.15957
k79_42651	15.0965
k79_54688	9.1641
k79_78745	4.04571
k79_90573	4.23154
k79_42652	12.2846
k79_42653	4.55238
k79_54689	4.51852
k79_42654	7.25
k79_29717	16.9778
k79_42655	6.75316
k79_29718	10.1548
k79_5668	6.88532
k79_29719	5.33838
k79_54690	9.08306
k79_5669	4.13725
k79_90574	10.414
k79_5670	3.78922
k79_42656	8.17062
k79_54691	18.1125
k79_90575	3.93684
k79_42657	3.97348
k79_90576	7.93694
k79_42658	15.2167
k79_5671	11.4734
k79_90577	2.54639
k79_54692	4.34454
k79_42659	4.73333
k79_18075	2.24828
k79_66689	3.90879
k79_5672	2.54751
k79_66690	4.61386
k79_5673	6.53571
k79_29720	10.3206
k79_66691	5.61905
k79_66692	5.0177
k79_18076	5.33754
k79_29721	8.51275
k79_18077	1.79464
k79_29722	7.94706
k79_29723	2.90226
k79_18078	4.84798
k79_66693	9.2316
k79_29724	4.97527
k79_66694	4.23529
k79_29725	3.63731
k79_90578	39.2601
k79_18079	4.02142
k79_5674	8.19141
k79_90579	12.1829
k79_29726	5.23951
k79_66695	16.1069
k79_90580	2.30508
k79_5675	5.2677
k79_29727	10.3878
k79_5676	9.71429
k79_90581	5.74359
k79_66696	5.18919
k79_66697	3.57436
k79_5677	5.692
k79_18080	4.05363
k79_18081	6.75521
k79_29728	8.84245
k79_42660	5.75837
k79_18082	10.935
k79_42661	5.39583
k79_78746	10.5855
k79_29729	6.29386
k79_54693	5.0
k79_42662	8.32955
k79_78747	2.84848
k79_29730	3.35802
k79_78748	6.24375
k79_29731	4.47906
k79_78749	3.81911
k79_78750	2.56923
k79_29732	2.94558
k79_42663	6.42171
k79_78751	22.4971
k79_66698	20.5537
k79_29733	7.37979
k79_78752	5.40714
k79_29734	10.7143
k79_66699	8.02449
k79_78753	2.94118
k79_29735	6.55932
k79_42664	7.19631
k79_66700	7.59062
k79_42665	4.43871
k79_29736	4.60328
k79_78754	6.52778
k79_42666	7.0
k79_66701	5.83628
k79_29737	22.9818
k79_78755	6.20939
k79_42667	4.42234
k79_66702	7.28136
k79_42668	23.7831
k79_66703	4.30496
k79_66704	2.47222
k79_66705	6.56853
k79_29738	5.44324
k79_66706	8.18584
k79_29739	5.92453
k79_78756	13.3042
k79_29740	4.68023
k79_66707	3.70539
k79_29741	3.6699
k79_66708	6.1006
k79_29742	3.47948
k79_90582	3.88406
k79_66709	7.6686
k79_29743	6.36364
k79_78757	11.5162
k79_66710	6.91589
k79_90583	5.82632
k79_29744	4.38496
k79_90584	13.6474
k79_29745	5.81343
k79_66711	6.45668
k79_90585	10.3054
k79_29746	4.75938
k79_66712	44.9969
k79_90586	5.73488
k79_29747	8.52105
k79_66713	3.63454
k79_29748	3.87611
k79_78758	16.9842
k79_18083	3.72973
k79_90587	7.29529
k79_54694	4.41924
k79_66714	8.133
k79_90588	2.65269
k79_78759	5.33992
k79_29749	7.36629
k79_66715	15.3451
k79_18084	11.6117
k79_29750	2.42969
k79_78760	4.98148
k79_90589	3.62341
k79_54695	9.82615
k79_29751	4.06364
k79_5678	10.2401
k79_18085	19.671
k79_66716	2.83446
k79_90590	10.3405
k79_29752	3.14865
k79_18086	4.86705
k79_29753	2.52252
k79_90591	7.3262
k79_5679	31.8565
k79_18087	2.57931
k79_90592	4.71895
k79_66717	3.96888
k79_5680	5.70175
k79_78761	12.5915
k79_5681	6.42857
k79_18088	7.73585
k79_42669	8.95185
k79_29754	5.625
k79_29755	9.03333
k79_42670	6.44304
k79_66718	4.58911
k79_5682	6.71429
k79_78762	6.04545
k79_66719	4.89423
k79_42671	9.39796
k79_90593	11.5373
k79_5683	4.43682
k79_54696	10.9817
k79_29756	12.3145
k79_66720	4.84653
k79_18089	6.16028
k79_78763	13.4783
k79_29757	4.81868
k79_66721	3.73743
k79_5684	4.76833
k79_78764	5.0625
k79_90594	4.96814
k79_29758	8.18116
k79_42672	5.45884
k79_66722	1.92
k79_18090	4.78089
k79_90595	4.86525
k79_5685	5.48619
k79_29759	21.1574
k79_42673	2.62887
k79_54697	7.54993
k79_90596	5.59483
k79_42674	7.37239
k79_54698	5.59429
k79_29760	5.59281
k79_78765	5.62718
k79_18091	5.70947
k79_54699	5.76471
k79_78766	6.47423
k79_90597	5.97409
k79_18092	9.81457
k79_42675	3.69398
k79_78767	4.22131
k79_90598	4.67105
k79_42676	10.1737
k79_29761	4.92492
k79_42677	37.1528
k79_29762	5.11515
k79_54700	5.64798
k79_42678	6.72222
k79_29763	4.10417
k79_66723	33.8831
k79_78768	5.45819
k79_42679	8.99611
k79_54701	3.35158
k79_42680	4.26852
k79_78769	3.18243
k79_66724	9.37219
k79_78770	5.51082
k79_29764	4.5098
k79_66725	22.1745
k79_66726	5.62245
k79_29765	5.11081
k79_66727	9.45968
k79_42681	5.61587
k79_29766	3.97765
k79_78771	9.66494
k79_66728	32.6679
k79_42682	12.5084
k79_18093	12.3438
k79_90599	6.57836
k79_78772	1.71134
k79_42683	6.9375
k79_78773	4.51948
k79_42684	4.71812
k79_54702	4.71218
k79_29767	5.89315
k79_90600	8.50095
k79_42685	5.53968
k79_78774	4.91367
k79_29768	4.50725
k79_90601	3.43256
k79_78775	3.3141
k79_29769	7.71667
k79_90602	8.31206
k79_42686	8.84855
k79_29770	2.22222
k79_78776	16.9258
k79_29771	4.67516
k79_42687	5.85772
k79_54703	8.98807
k79_54704	6.25532
k79_29772	9.69429
k79_42688	6.26331
k79_78777	4.15822
k79_29773	4.95192
k79_54705	14.6978
k79_29774	15.6281
k79_42689	6.22344
k79_54706	23.2768
k79_78778	4.41149
k79_90603	10.1688
k79_29775	4.34595
k79_54707	10.1637
k79_78779	10.5046
k79_29776	11.0047
k79_54708	3.85276
k79_42690	7.63601
k79_90604	5.02804
k79_29777	3.73373
k79_90605	3.79699
k79_78780	7.68085
k79_54709	4.09667
k79_42691	7.56522
k79_29778	12.8556
k79_90606	6.5463
k79_5686	4.05319
k79_42692	4.48897
k79_54710	8.31279
k79_90607	4.31148
k79_18094	7.67606
k79_29779	6.64789
k79_5687	3.12324
k79_54711	2.06075
k79_42693	3.7809
k79_29780	5.57432
k79_90608	4.67077
k79_29781	4.70297
k79_54712	2.58564
k79_90609	4.85
k79_29782	2.57868
k79_18095	7.81168
k79_54713	2.89944
k79_42694	6.76874
k79_90610	6.57919
k79_18096	12.0921
k79_54714	3.0402
k79_90611	9.25424
k79_18097	15.4538
k79_42695	4.37688
k79_29783	6.09058
k79_18098	4.82843
k79_42696	4.12048
k79_90612	4.25799
k79_18099	4.5566
k79_29784	1.95402
k79_42697	6.8764
k79_18100	3.27523
k79_66729	3.93388
k79_66730	2.66
k79_5688	20.5623
k79_29785	5.40878
k79_66731	11.0
k79_66732	6.2
k79_29786	3.54971
k79_18101	10.5291
k79_66733	5.4104
k79_5689	5.20537
k79_78781	2.5
k79_42698	18.0396
k79_29787	8.0
k79_5690	3.43
k79_66734	8.21939
k79_78782	5.66116
k79_42699	3.65833
k79_29788	5.19792
k79_29789	3.3211
k79_5691	3.90625
k79_29790	5.72222
k79_66735	5.50394
k79_5692	4.09859
k79_29791	14.1374
k79_78783	6.27072
k79_29792	3.6954
k79_66736	4.05026
k79_5693	4.13128
k79_29793	5.44311
k79_66737	3.28902
k79_5694	3.71739
k79_78784	4.48087
k79_66738	7.60417
k79_78785	6.37234
k79_29794	6.08871
k79_29795	3.35878
k79_5695	3.20779
k79_78786	4.78173
k79_66739	8.05823
k79_5696	10.3628
k79_78787	34.887
k79_66740	6.18889
k79_5697	5.22727
k79_78788	3.96313
k79_66741	2.99153
k79_5698	7.29315
k79_42700	7.01816
k79_90613	6.74419
k79_90614	7.07547
k79_5699	7.31517
k79_78789	5.15065
k79_42701	6.11744
k79_78790	2.79381
k79_42702	2.64844
k79_42703	4.53211
k79_90615	5.89838
k79_42704	3.69643
k79_42705	7.75962
k79_90616	3.72614
k79_78791	12.1896
k79_5700	7.98422
k79_90617	5.64516
k79_5701	11.8421
k79_78792	4.26087
k79_54715	6.49563
k79_90618	7.85547
k79_5702	3.72816
k79_90619	5.75706
k79_5703	4.80226
k79_90620	7.57522
k79_54716	12.7825
k79_5704	5.89637
k79_90621	10.1276
k79_54717	4.24471
k79_29796	11.5073
k79_90622	6.52688
k79_54718	6.89937
k79_29797	3.83217
k79_90623	9.73333
k79_78793	23.6728
k79_54719	4.88136
k79_66742	4.66507
k79_18102	5.97458
k79_66743	10.2679
k79_29798	3.16468
k79_42706	8.91519
k79_54720	4.87346
k79_18103	3.53723
k79_29799	6.67373
k79_66744	10.3043
k79_54721	3.36154
k79_18104	4.625
k79_54722	15.0949
k79_18105	7.55072
k79_29800	5.31967
k79_54723	3.99138
k79_18106	5.40157
k79_42707	5.5658
k79_66745	5.88191
k79_18107	3.2809
k79_42708	6.15385
k79_54724	4.42526
k79_66746	6.69565
k79_42709	8.59551
k79_18108	21.4689
k79_66747	6.6625
k79_54725	9.64054
k79_18109	7.90667
k79_54726	3.99174
k79_29801	15.1337
k79_54727	5.78261
k79_18110	6.95853
k79_66748	6.28083
k79_54728	7.08081
k79_54729	5.22083
k79_66749	8.66929
k79_54730	2.75109
k79_66750	5.7299
k79_54731	5.74107
k79_42710	7.46575
k79_66751	3.603
k79_54732	5.10096
k79_42711	4.52778
k79_90624	10.2598
k79_18111	15.303
k79_66752	8.7418
k79_90625	7.26866
k79_42712	4.81679
k79_5705	8.2724
k79_66753	16.2589
k79_90626	5.62963
k79_42713	4.37956
k79_54733	4.964
k79_18112	1.8
k79_90627	3.35714
k79_42714	4.22293
k79_54734	3.70435
k79_18113	3.41787
k79_90628	11.34
k79_18114	4.97
k79_54735	13.7537
k79_90629	5.63755
k79_54736	3.96552
k79_18115	4.29139
k79_42715	3.31808
k79_5706	13.1521
k79_90630	9.02344
k79_66754	10.4709
k79_54737	2.65258
k79_18116	7.33631
k79_5707	3.18293
k79_90631	8.04
k79_5708	10.9346
k79_18117	4.7069
k79_66755	10.3683
k79_90632	4.31429
k79_18118	3.03509
k79_66756	2.64493
k79_42716	6.10897
k79_90633	3.5314
k79_18119	6.33987
k79_66757	7.5023
k79_42717	9.16935
k79_90634	2.80864
k79_66758	4.47191
k79_90635	7.23239
k79_5709	12.157
k79_66759	6.78671
k79_18120	6.23831
k79_90636	4.38188
k79_42718	5.17888
k79_78794	4.86313
k79_90637	2.98201
k79_42719	2.74074
k79_5710	4.23641
k79_42720	5.1978
k79_29802	12.8507
k79_18121	31.2723
k79_29803	3.2
k79_18122	7.17895
k79_66760	6.30746
k79_54738	4.62917
k79_29804	2.92075
k79_54739	2.89216
k79_66761	5.58192
k79_18123	5.12403
k79_66762	3.28358
k79_78795	8.85385
k79_42721	11.0168
k79_18124	6.55135
k79_66763	6.46154
k79_54740	5.51629
k79_42722	4.78161
k79_66764	5.63043
k79_78796	15.5733
k79_18125	7.89958
k79_5711	10.4054
k79_42723	19.9738
k79_54741	42.3412
k79_5712	17.3077
k79_42724	1.86792
k79_18126	5.63882
k79_54742	2.73913
k79_5713	7.60938
k79_66765	8.61211
k79_78797	6.27941
k79_18127	5.15306
k79_42725	5.38889
k79_29805	6.93975
k79_5714	7.82101
k79_78798	4.39634
k79_78799	8.04444
k79_18128	5.61988
k79_5715	6.90732
k79_78800	7.25203
k79_42726	5.91646
k79_66766	4.89067
k79_18129	4.3125
k79_54743	6.7061
k79_42727	4.57843
k79_78801	11.6503
k79_66767	10.4463
k79_18130	5.10577
k79_5716	7.31053
k79_78802	5.12921
k79_54744	12.3657
k79_18131	5.33654
k79_29806	47.5845
k79_5717	2.99394
k79_66768	5.22059
k79_78803	6.3125
k79_29807	8.64615
k79_18132	3.45817
k79_66769	7.20207
k79_78804	6.84762
k79_29808	7.19417
k79_66770	9.98113
k79_42728	7.65568
k79_18133	5.65657
k79_5718	9.97967
k79_54745	12.6465
k79_78805	5.18635
k79_5719	9.545
k79_66771	6.29921
k79_29809	4.17778
k79_5720	10.9695
k79_66772	2.60465
k79_66773	4.32576
k79_78806	3.83217
k79_54746	11.1992
k79_29810	4.61688
k79_18134	24.6689
k79_66774	5.49351
k79_42729	8.1819
k79_29811	4.5
k79_18135	5.47059
k79_54747	17.5414
k79_78807	5.23876
k79_29812	6.38889
k79_42730	4.18478
k79_18136	3.10891
k79_78808	4.24607
k79_42731	3.73214
k79_66775	7.34082
k79_18137	2.83616
k79_90638	6.87097
k79_42732	13.8409
k79_66776	3.9913
k79_78809	3.90871
k79_18138	2.49573
k79_90639	24.7143
k79_42733	6.51818
k79_18139	7.69388
k79_90640	5.96512
k79_78810	7.32716
k79_18140	3.77344
k79_90641	5.23711
k79_18141	69.24
k79_66777	13.8201
k79_90642	3.136
k79_66778	4.14189
k79_78811	10.0391
k79_66779	4.08642
k79_18142	9.93233
k79_66780	3.61446
k79_18143	4.91875
k79_90643	5.71031
k79_90644	129.577
k79_18144	4.75358
k79_90645	3.35
k79_90646	3.25275
k79_18145	5.33772
k79_90647	4.07895
k79_5721	24.0385
k79_90648	6.84677
k79_18146	5.6799
k79_5722	12.8438
k79_18147	4.59504
k79_90649	7.00599
k79_5723	4.31852
k79_18148	8.1978
k79_78812	13.0017
k79_90650	3.37975
k79_18149	5.56158
k79_5724	11.5967
k79_90651	4.48101
k79_18150	4.57143
k79_90652	5.19571
k79_5725	7.94773
k79_90653	6.79747
k79_90654	5.55629
k79_42734	13.0769
k79_5726	9.85123
k79_78813	9.3655
k79_42735	3.65289
k79_54748	5.40179
k79_5727	5.92793
k79_78814	13.3029
k79_42736	10.2821
k79_18151	7.25435
k79_78815	3.40972
k79_42737	3.19084
k79_90655	6.59245
k79_18152	4.67742
k79_54749	5.40381
k79_42738	1.62222
k79_90656	2.52
k79_18153	2.96104
k79_90657	2.35652
k79_5728	10.037
k79_90658	4.9375
k79_5729	1.98913
k79_54750	7.21646
k79_18154	5.46825
k79_42739	13.2663
k79_5730	3.59
k79_78816	13.3735
k79_54751	6.68269
k79_78817	5.375
k79_29813	6.71299
k79_42740	5.73491
k79_78818	4.36364
k79_29814	3.74342
k79_42741	4.00641
k79_5731	11.9782
k79_78819	6.05217
k79_42742	5.39869
k79_18155	29.1089
k79_5732	4.24464
k79_29815	3.77155
k79_18156	8.45545
k79_78820	6.83904
k79_18157	14.3415
k79_29816	6.11615
k79_54752	10.5806
k79_18158	3.06931
k79_5733	4.77504
k79_78821	4.15033
k79_29817	6.70588
k79_42743	7.04716
k79_5734	4.91176
k79_78822	3.13008
k79_42744	5.39231
k79_78823	6.97143
k79_29818	5.61851
k79_42745	6.87647
k79_42746	13.4545
k79_42747	2.80851
k79_78824	10.9623
k79_18159	16.7047
k79_42748	3.32163
k79_18160	9.10119
k79_18161	2.27982
k79_42749	3.52255
k79_66781	23.6264
k79_29819	4.35841
k79_78825	6.18597
k79_18162	17.3441
k79_66782	5.4106
k79_18163	5.53383
k79_78826	9.10943
k79_29820	5.62462
k79_18164	4.4
k79_42750	6.82648
k79_78827	2.78448
k79_5735	8.74334
k79_42751	2.76842
k79_78828	4.6413
k79_29821	4.77966
k79_5736	3.7931
k79_42752	3.26816
k79_18165	5.1401
k79_42753	6.70192
k79_78829	3.97429
k79_18166	4.8972
k79_5737	5.41296
k79_29822	9.64386
k79_42754	9.27338
k79_5738	3.25424
k79_78830	6.57971
k79_42755	11.6218
k79_78831	3.87204
k79_42756	7.61616
k79_18167	5.08493
k79_29823	5.71341
k79_78832	12.0809
k79_29824	7.52727
k79_42757	20.5895
k79_18168	6.11735
k79_78833	10.3943
k79_29825	16.4574
k79_18169	7.88119
k79_29826	6.48889
k79_29827	2.28947
k79_29828	10.4922
k79_42758	11.018
k79_29829	4.17699
k79_29830	4.14407
k79_66783	8.848
k79_78834	9.7058
k79_90659	15.0793
k79_66784	5.01339
k79_18170	13.2488
k79_42759	9.23288
k79_90660	5.77465
k79_18171	3.9375
k79_90661	4.93043
k79_66785	8.16827
k79_18172	2.8503
k79_42760	17.92
k79_18173	2.41912
k79_42761	5.57895
k79_66786	5.16483
k79_90662	6.66474
k79_42762	3.43617
k79_66787	7.37895
k79_90663	3.28571
k79_66788	10.1455
k79_42763	8.26809
k79_90664	7.09434
k79_66789	2.95122
k79_18174	3.0524
k79_54753	5.65142
k79_78835	6.94295
k79_90665	6.15534
k79_42764	11.0559
k79_18175	3.68507
k79_78836	4.68349
k79_90666	4.76048
k79_42765	3.86885
k79_54754	5.80273
k79_78837	4.72464
k79_18176	7.15323
k79_90667	11.0968
k79_66790	4.32492
k79_18177	4.5873
k79_78838	16.8128
k79_54755	8.89356
k79_90668	14.7462
k79_66791	3.69124
k79_18178	4.13514
k79_54756	4.24084
k79_42766	4.4235
k79_66792	5.43509
k79_90669	5.10335
k79_78839	3.83936
k79_42767	4.3375
k79_90670	22.8381
k79_78840	5.03846
k79_66793	25.3805
k79_54757	7.95573
k79_90671	2.78082
k79_66794	5.1453
k79_18179	5.00813
k79_90672	10.0561
k79_66795	5.77273
k79_78841	5.96288
k79_18180	8.92593
k79_90673	19.3574
k79_54758	4.45833
k79_78842	4.91542
k79_18181	7.51163
k79_90674	7.33594
k79_90675	9.28704
k79_78843	5.84923
k79_18182	17.8025
k79_54759	7.42052
k79_18183	3.104
k79_42768	12.4447
k79_54760	5.1284
k79_78844	7.78971
k79_42769	3.1875
k79_90676	6.86575
k79_54761	7.88136
k79_90677	5.00758
k79_54762	8.5126
k79_90678	8.08257
k79_78845	6.38915
k79_5739	15.6491
k79_54763	6.36082
k79_90679	7.68354
k79_54764	8.42574
k79_5740	4.75309
k79_78846	5.38813
k79_78847	4.36434
k79_5741	6.57143
k79_42770	6.67268
k79_5742	7.13077
k79_54765	4.35378
k79_78848	4.63158
k79_5743	10.0543
k79_54766	14.9889
k79_78849	3.91579
k79_42771	3.40244
k79_78850	2.14815
k79_42772	3.11024
k79_29831	2.33898
k79_5744	6.80936
k79_78851	4.76364
k79_29832	3.70787
k79_29833	6.37079
k79_78852	2.75132
k79_42773	6.379
k79_29834	10.8202
k79_78853	6.82667
k79_42774	3.96264
k79_78854	6.25185
k79_5745	8.23221
k79_54767	8.61829
k79_5746	8.59633
k79_29835	7.55134
k79_42775	2.14872
k79_54768	5.51923
k79_18184	8.8634
k79_78855	5.60665
k79_42776	4.92478
k79_29836	4.87747
k79_18185	5.45789
k79_78856	11.5857
k79_5747	11.7287
k79_42777	2.6281
k79_78857	5.06731
k79_5748	3.15652
k79_18186	6.64686
k79_42778	2.88462
k79_5749	6.80645
k79_18187	3.91071
k79_42779	6.72481
k79_5750	6.97266
k79_42780	7.20755
k79_29837	5.81167
k79_29838	3.63975
k79_29839	3.31301
k79_42781	19.1264
k79_42782	10.2979
k79_42783	8.67924
k79_78858	11.1
k79_42784	2.84348
k79_66796	5.4058
k79_78859	8.51685
k79_29840	6.56543
k79_5751	13.3076
k79_18188	8.46915
k79_42785	3.48718
k79_66797	6.44203
k79_78860	4.79779
k79_5752	4.65979
k79_66798	6.70787
k79_78861	4.45141
k79_66799	5.03913
k79_42786	5.69118
k79_78862	6.70635
k79_18189	7.78863
k79_5753	8.8813
k79_78863	6.80435
k79_42787	4.21739
k79_5754	2.97758
k79_29841	10.6075
k79_78864	7.26374
k79_29842	8.39091
k79_5755	3.51471
k79_29843	2.42857
k79_29844	3.90625
k79_78865	9.31138
k79_66800	8.71149
k79_78866	5.84211
k79_66801	3.34722
k79_29845	6.76585
k79_78867	10.0556
k79_66802	4.26
k79_18190	14.0555
k79_29846	8.63542
k79_78868	3.98913
k79_29847	2.8169
k79_18191	3.48954
k79_78869	3.62011
